id,name,city,contact_email,contact_fax,contact_name,contact_phone,contact_role,latitude,longitude,operational,rack_capacity,state,storage_capacity,street,operator_id,owner_id,terminaling_capacity,truck_bays,type,zip,pipeline_access,rail_access,truck_access,marine_access,irs_motor_fuel_terminal_id
1057,Mobile,Mobile,,,,,,30.732877,-88.072673,TRUE,,AL,,101 Bay Bridge Rd,116,116,,,terminal,36610,,,,,T-63-AL-2336
1058,Mobile,Mobile,,,,,,30.718341,-88.036968,TRUE,,AL,,1257 Cochrane Causeway,63,63,,,terminal,36610,,,,,T-63-AL-2339
1059,Mobile,Mobile,,,,,,30.663656,-88.106962,TRUE,,AL,,Hwy 90/98 Blakeley Island,349,349,,,terminal,36618,,,,,T-72-AL-2339
1060,Mobile,Mobile,,,,,,30.7132,-88.0387,TRUE,,AL,, ,21,21,,,terminal,36620,,,,,0
1061,Molokai,Kaunakakai,,,,,,21.0816,-157.028,TRUE,,HI,, ,60,60,,,terminal,96748,,,,,0
1062,Monee,Monee,,,,,,41.4661,-87.7675,TRUE,,IL,, ,23,23,,,terminal,60449,,,,,0
1063,Monroe,Monroe,,,,,,32.333872,-92.087557,TRUE,,LA,,486 Highway 165 South,385,385,,,terminal,71202,,,,,T-72-LA-2393
1064,Mont Belvieu,Mont Belvieu,,,,,,29.833989,-94.854424,TRUE,,TX,,12353 Eagle Point Dr.,128,128,,,terminal,77580,,,,,T-76-TX-2832
1065,Montebello,Montebello,,,,,,34.005683,-118.12383,TRUE,,CA,,601 South Vail Avenue,12,12,,,terminal,90640,,,,,T-95-CA-4811
1066,Montello,Reading,,,,,,40.315,-76.0325,TRUE,,PA,, ,5,5,,,terminal,19608,,,,,0
1067,Montgomery,Montgomery,,,,,,32.38592,-86.383149,TRUE,,AL,,Hwy 31 North,1,1,,,terminal,36108,,,,,T-63-AL-2304
1068,Montgomery,Montgomery,,(334) 264-5210,,(334) 264 7453,,32.352939,-86.380922,TRUE,,AL,,3560 Well Rd,2,2,,,terminal,36108,,,,,T-63-AL-2322
1069,Montgomery,Montgomery,,,,,,32.35192,-86.385034,TRUE,,AL,,200 Hunter Loop Road,65,65,,,terminal,36108,,,,,T-63-AL-2323
1070,Montgomery,Montgomery,,,,,,32.383347,-86.240772,TRUE,,AL,,320 Hunter Loop Rural Rt 6,3,3,,,terminal,36109,,,,,T-63-AL-2325
1071,Montgomery,Montgomery,,,,,,32.354895,-86.387876,TRUE,,AL,,520 Hunter Loop Road,58,58,,,terminal,36108,,,,,T-63-AL-2326
1072,Montgomery,Montgomery,,,,,,32.353865,-86.386787,TRUE,,AL,,420 Hunter Loop Road,45,45,,,terminal,36108,,,,,T-63-AL-2327
1073,Montgomery,Montgomery,,,,,,32.350912,-86.384661,TRUE,,AL,,201 Hunter Loop Rd,240,240,,,terminal,36108,,,,,T-63-AL-2338
1074,Montoursville,Montoursville,,,,,,41.250243,-76.932491,TRUE,,PA,,112 Broad St,99,99,,,terminal,17754,,,,,T-23-PA-1709
1075,Montrose,Montrose,,,,,,40.517479,-91.412805,TRUE,,IA,,2506 260th St.,40,40,,,terminal,52639,,,,,T-39-IA-3475
1076,Montvale,Montvale,,,,5409472251,,37.386073,-79.734466,TRUE,,VA,503000,11685 West Lynchburg Salem Turnpike,8,8,,2,terminal,24122,,,,,T-54-VA-1664/T-54-VA-1666
1077,Montvale,Montvale,,5409472401,,5409472614,,37.386978,-79.737011,TRUE,,VA,,11851 West Lynchburg Turnpike,2,2,,,terminal,24122,,,,,T-54-VA-1668
1078,Montvale,Montvale,,,,,,37.378926,-79.717304,TRUE,,VA,,U.S. Highway 460,10,10,,,terminal,24122,,,,,T-54-VA-1691
1079,Moorhead,Moorhead,terry.mcdonald@nustarenergy.com,2182336065,Terry McDonald,2182368740,Terminal Contact,46.86322,-96.74142,TRUE,,MN,514000,1101 Southeast Main,6,6,,3,terminal,56560,in,none,both,none,T-41-MN-3400
1080,Morehead City,Atlantic Beach,,,,,,34.7211,-76.697,TRUE,,NC,, ,451,451,,,terminal,28512,,,,,0
1081,Morgan City 31,Morgan City,,,,,,29.6902,-91.19,TRUE,,LA,, ,13,13,,,terminal,70380,,,,,0
1082,Morgans Point,Morgan's Point,,,,,,29.6814,-95.0114,TRUE,,TX,, ,26,26,,,terminal,77571,,,,,0
1083,Morgantown,Morgantown,,,,,,39.660615,-79.989518,TRUE,,WV,,437 Industrial Ave,89,89,,,terminal,26505,,,,,T-55-WV-3186
1084,Moriarty,Moriarty,,,,,,34.9972,-106.05736,TRUE,,NM,,1001 E. Martinez Road,30,30,,,terminal,87035,,,,,T-86-NM-4262
1085,Morris,Morris,,,,,,41.4173,-88.3327,TRUE,,IL,, ,39,39,,,terminal,60450,,,,,0
1086,Morrisville,Morrisville,,,,,,35.852458,-78.843526,TRUE,,NC,,2800 W. Terminal Blvd.,198,198,,,terminal,27560,,,,,T-56-NC-2045
1087,Moses Lake,Moses Lake,,,,,,47.1319,-119.2772,TRUE,,WA,186000,3 miles north of Moses Lake,7,475,,2,terminal,98837,,,,,T-91-WA-4401
1088,Moundville,Moundville,,,,,,32.995429,-87.631799,TRUE,,AL,,872 Second  Ave.,58,58,,,terminal,35474,,,,,T-63-AL-2330
1089,Mount Airy,Mount Airy,,,,,,30.055,-90.6466,TRUE,,LA,, ,59,59,,,terminal,70076,,,,,0
1090,Mount Morris,Flint,,,,,,43.09139,-83.674851,TRUE,,MI,,6065 North Dort Highway,3,3,,,terminal,48505,,,,,T-38-MI-3016
1091,Mount Pleasant,Mount Pleasant,,,,,,33.156916,-94.983065,TRUE,,TX,,1503 West Ferguson,42,42,,,terminal,75455,,,,,T-75-TX-2676
1092,Mount Vernon,Mount Vernon,,,,,,40.896804,-73.820718,TRUE,,NY,,40 Canal St.,46,46,,,terminal,10550,,,,,T-13-NY-1356
1093,Mount Vernon,Mount Vernon,,,,,,37.943268,-87.915382,TRUE,,IN,,1200 Refinery Road,67,67,,,terminal,47620,,,,,T-35-IN-3214
1094,Mount Vernon,Mount Vernon,,,,,,37.925465,-87.906375,TRUE,,IN,,129 South Barter Street,3,3,,,terminal,47620,,,,,T-35-IN-3239
1095,Mount Vernon,Mount Vernon,,,,4174523238,,37.145733,-93.861918,TRUE,,MO,218000,15376 Highway 96,8,8,,2,terminal,65712,,,,,T-43-MO-3727
1096,Mount Vernon P66,Miller,,,William Maloney,(417) 452-3761,Terminal Contact,37.1888,-93.7823,TRUE,46000,MO,363000,Rt. 2 Box 115,7,475,,4,terminal,65707,,,both,,T-43-MO-3713
1097,Mount Vernon TMP,Miller,,,,,,37.1898,-93.7775,TRUE,,MO,218000, ,2,2,,,terminal,65707,both,,both,,T-43-MO-3727
1098,Mt Belvieu,Baytown,,,,,,29.8524,-94.8928,TRUE,,TX,, ,84,84,,,terminal,77520,,,,,0
1099,Mt Belvieu,Baytown,,,,,,29.8431,-94.8953,TRUE,,TX,, ,56,56,,,terminal,77520,,,,,0
1100,Mt Belvieu Storage I (North 1),Mont Belvieu,,,,,,29.8578,-94.9072,TRUE,,TX,, ,22,22,,,terminal,77523,,,,,0
1101,Mt Pleasant,Mount Pleasant,,,,,,33.1312,-94.974,TRUE,,TX,, ,11,11,,,terminal,75455,,,,,0
1102,Muncie,Muncie,,,,,,40.277304,-85.362225,TRUE,,IN,,2100 East State Road 28,3,3,,,terminal,47303,,,,,T-35-IN-3221
1103,Muncie,Muncie,,,,,,40.277183,-85.364028,TRUE,,IN,,2000 East State Rd. 28,1,1,,,terminal,47303,,,,,T-35-IN-3229
1104,Muskegon,Muskegon,,,,,,43.269727,-86.244326,TRUE,,MI,,3005 Holton Rd,3,3,,,terminal,49445,,,,,T-38-MI-3020
1105,Muskogee Plant,Muskogee,,,,,,35.7859,-95.3026,TRUE,,OK,, ,11,11,,,terminal,74403,,,,,0
1106,Mustang Ridge,Buda,,,,512-398-1954,,30.0369,-97.6777,TRUE,,TX,, 1165 East Lone Star Drive,14,14,,,terminal,78610,,,,,T-74-TX-2758
1107,Naknek,Naknek,,,,,,58.78632,-156.89978,TRUE,,AK,,Mile 0 Peninsula Way,36,36,,,terminal,99633,,,,,T-91-AK-4527
1108,Nantucket,Nantucket,,,,,,41.283508,-70.095703,TRUE,,MA,,New Whale St,213,213,,,terminal,2554,,,,,T-04-MA-1173
1109,Napoleon,Jackson,,,,,,42.168205,-84.263162,TRUE,,MI,,6777 Brooklyn Road,1,1,,,terminal,49201,,,,,T-38-MI-3004
1110,Nashville CGO,Nashville,,,,,,36.162691,-86.766888,TRUE,,TN,,720 South Second Street,9,9,,,terminal,37213,,,,,T-62-TN-2233
1111,Nashville,Nashville,,,,,,36.182546,-86.785922,TRUE,,TN,,90 Van Buren St,42,42,,,terminal,37201,,,,,T-62-TN-2204
1112,Nashville,Nashville,,,,,,36.133195,-86.680836,TRUE,,TN,,929 Airport Service Rd.,15,15,,,terminal,37217,,,,,T-62-TN-2222
1113,Nashville MRO,Nashville,,,,,,36.166156,-86.767542,TRUE,,TN,,Five Main Street,3,3,,,terminal,37206,,,,,T-62-TN-2232
1114,Nashville,Jordonia,,,,,,36.193194,-86.875094,TRUE,,TN,,7260 Centennial Boulevard,164,164,,,terminal,37218,,,,,T-62-TN-2234
1115,Nashville XOM,Nashville,,,,,,36.181073,-86.82779,TRUE,,TN,,1741 Ed Temple Blvd,16,16,,,terminal,37208,,,,,T-62-TN-2236
1116,Nashville MOT,Nashville,,,,,,36.16881,-86.859921,TRUE,,TN,,1717 61st Ave. North,10,10,,,terminal,37209,,,,,T-62-TN-2241
1117,Nashville,Nashville,,,,,,36.1609,-86.7344,TRUE,,TN,, ,11,11,,,terminal,37210,,,,,0
1118,Nashville,Nashville,,,,,,36.182,-86.7851,TRUE,,TN,, ,126,126,,,terminal,37201,,,,,0
1119,Nashville - 51st Ave,Nashville,,,,,,36.166377,-86.849015,TRUE,,TN,,1409 51st Ave,3,3,,,terminal,37209,,,,,T-62-TN-2237
1120,Nashville - Asphalt,Nashville,,,,,,36.2046,-86.8089,TRUE,,TN,, ,3,3,,,terminal,37207,,,,,0
1121,Nashville - Bordeaux,Nashville,,,,,,36.184399,-86.833065,TRUE,,TN,,2920 Old Hydes Ferry Road,3,3,,,terminal,37218,,,,,T-62-TN-2238
1122,Nashville 1,Nashville,,6152985836,,6152696578,,36.16949,-86.863211,TRUE,,TN,,1609 63rd Avenue North,2,2,,,terminal,37209,,,,,T-62-TN-2240
1123,Nashville 2,Nashville,,6152694583,,6152694582,,36.167209,-86.851333,TRUE,,TN,,1441 51st Avenue North,2,2,,,terminal,37209,,,,,T-62-TN-2231
1124,Ncra,Council Bluffs,,,,,,41.218,-95.834,TRUE,,IA,, ,399,399,,,terminal,51503,,,,,0
1125,Neches,Rose City,,,,,,30.0586,-94.0364,TRUE,,TX,, ,55,55,,,terminal,77662,,,,,0
1126,Nederland,Nederland,,,,,,29.9887,-94.0043,TRUE,,TX,, ,5,5,,,terminal,77627,,,,,0
1127,Neville Island,Pittsburgh,,,,,,40.4991,-80.0859,TRUE,,PA,, ,49,49,,,terminal,15225,,,,,0
1128,Neville Island,McKees Rocks,,,,,,40.4992,-80.0951,TRUE,,PA,, ,37,37,,,terminal,15136,,,,,0
1129,New Albany,New Albany,,,,8129482458,,38.2707,-85.8353,TRUE,,IN,201000,20 Jackson Street,8,8,,4,terminal,47150,,,,,T-35-IN-3212
1130,New Bedford,New Bedford,,,,,,41.650421,-70.949897,TRUE,,MA,,30 Pine St.,46,46,,,terminal,2740,,,,,T-04-MA-1172
1131,New Hampton,New Hampton,,,,,,43.1053,-92.3176,TRUE,,IA,, ,4,4,,,terminal,50659,,,,,0
1132,New Haven,East Haven,,,,,,41.288725,-72.90053,TRUE,,CT,,481 East Shore Parkway,10,10,,,terminal,6512,,,,,T-06-CT-1254
1133,New Haven,East Haven,,,,,,41.290139,-72.903954,TRUE,,CT,,100 Waterfront St,405,405,,,terminal,6512,,,,,T-06-CT-1258
1134,New Haven,East Haven,,,,,,41.296483,-72.900425,TRUE,,CT,,134 Forbes Avenue,2,2,,,terminal,6512,,,,,T-06-CT-1263
1135,New Haven,Hamden,,,,,,41.365709,-72.927507,TRUE,,CT,,85 East Street,2,2,,,terminal,6514,,,,,T-06-CT-1265
1136,New Haven,East Haven,,,,,,41.2953,-72.902,TRUE,,CT,, ,49,49,,,terminal,6512,,,,,0
1137,New Haven 3,East Haven,,,,,,41.292346,-72.902648,TRUE,,CT,,280 Waterfront Street,2,2,,,terminal,6512,,,,,T-06-CT-1274
1138,New Haven 85 East,New Haven,,,,,,41.3014,-72.9107,TRUE,,CT,, ,2,2,,,terminal,6511,,,,,0
1139,New Haven Forbes,East Haven,,,,,,41.2953,-72.9008,TRUE,,CT,, ,2,2,,,terminal,6512,,,,,0
1140,New London,New London,,,,,,41.350417,-72.099482,TRUE,,CT,,410 Bank St.,152,152,,,terminal,6320,,,,,T-06-CT-1285
1141,New Orleans,Braithwaite,,,,,,29.8702,-89.9493,TRUE,,LA,, ,125,125,,,terminal,70040,,,,,0
1142,Newark,Newark,,,,,,40.709163,-74.129679,TRUE,,NJ,,909 Delancy Street,10,10,,,terminal,7105,,,,,T-22-NJ-1521
1143,Newark,Newark,,,,,,40.710687,-74.128761,TRUE,,NJ,,678 Doremus Ave,311,311,,,terminal,7105,,,,,T-22-NJ-1522
1144,Newark,Newark,,,,,,40.717359,-74.125058,TRUE,,NJ,,436 Doremus Avenue,5,5,,,terminal,7105,,,,,T-22-NJ-1523
1145,Newark,Newark,,,,,,40.732,-74.1742,TRUE,,NJ,, ,159,159,,,terminal,7102,,,,,0
1146,Newark Delancy,Newark,,,,,,40.7081,-74.1264,TRUE,,NJ,,1111 Delanny St.,1,1,,,terminal,7105,,,,,T-22-NJ-1502
1147,Newburgh,New Windsor,,,,,,41.486875,-74.010223,TRUE,,NY,,1281 River Road,20,20,,,terminal,12553,,,,,T-14-NY-1413
1148,Newburgh,Newburgh,,,,,,41.563225,-73.980362,TRUE,,NY,,924 River Road,1,1,,,terminal,12550,,,,,T-14-NY-1421
1149,Newcastle,Newcastle,,,,,,43.851093,-104.215171,TRUE,,WY,,740 W Main,315,315,,,terminal,82701,,,,,T-83-WY-4056
1150,Newell,Newell,,,,,,40.608776,-80.613199,TRUE,,WV,,Rt 2 South,436,436,,,terminal,26050,,,,,T-55-WV-3183
1151,Newell Lubricants,Newell,,,,,,40.613,-80.626,TRUE,,WV,, ,18,18,,,terminal,26050,,,,,0
1152,Newington,Lorton,,,,,,38.734127,-77.191449,TRUE,,VA,1348000,8200 Terminal Road,4,469,,,terminal,22079,both,,,,T-54-VA-1671/T-54-VA-1692
1153,Newington,Portsmouth,,,,,,43.1047,-70.8025,TRUE,,NH,, ,132,132,,,terminal,3801,,,,,0
1154,Newport,Newport,,,,,,44.87981,-93.009534,TRUE,,MN,,50 21st St,407,407,,,terminal,55055,,,,,T-41-MN-3406
1155,Newport News,Newport News,,,,,,36.966933,-76.412411,TRUE,,VA,,407 Jefferson Avenue,462,462,,,terminal,23607,,,,,T-50-VA-0001
1156,Newport News Va,Newport News,,,,,,36.9699,-76.4174,TRUE,,VA,, ,29,29,,,terminal,23607,,,,,0
1157,Niceville,Niceville,,,,,,30.512112,-86.479846,TRUE,,FL,,904 Bayshore Drive,9,9,,,terminal,32578,,,,,T-59-FL-2114
1158,Nikiski,Kenai,,,,,,60.719123,-151.325495,TRUE,,AK,,53200 Nikiski Beach Rd.,415,415,,,terminal,99611,,,,,T-91-AK-4521
1159,Nikiski Rack,Kenai,,,,,,60.6884,-151.3846,TRUE,,AK,, ,278,278,,,terminal,99611,,,,,0
1160,Niles,Niles,,,,,,41.199571,-80.731712,TRUE,,OH,,1001 Youngstown  Warren Rd,1,1,,,terminal,44446,,,,,T-34-OH-3167
1161,Niles,Niles,,,,,,41.785696,-86.254596,TRUE,,MI,,2303 South Third Street,1,1,,,terminal,49120,,,,,T-38-MI-3028
1162,Niles,Cicero,,,,,,41.8237,-87.7425,TRUE,,IL,,2233 South Third,9,9,,,terminal,60804,,,,,T-38-MI-3010
1163,Niles North,Niles,,,,,,41.790965,-86.254803,TRUE,,MI,,2140 South Third St.,3,3,,,terminal,49120,,,,,T-38-MI-3011
1164,Niles South,Niles,,,,,,41.788797,-86.254862,TRUE,,MI,,2216 South Third Street,3,3,,,terminal,49120,,,,,T-38-MI-3019
1165,Niles West,Niles,,,,,,41.790672,-86.254806,TRUE,,MI,,2150 South Third Street,1,1,,,terminal,49120,,,,,T-38-MI-3023
1166,Nixon,Nixon,,,,,,29.266759,-97.766984,TRUE,,TX,,11372 US Highway 87 East,467,467,,,terminal,78140,,,,,T-74-TX-2759
1167,Nome,Nome,,,,,,64.501312,-165.43153,TRUE,,AK,,Port of Nome,292,292,,,terminal,99762,,,,,T-91-AK-4531
1168,Nome,Nome,,,,,,64.50111,-165.40639,TRUE,,AK,,316 W. First St.,32,32,,,terminal,99762,,,,,T-91-AK-4547
1169,Nome,Nome,,,,,,64.501312,-165.43153,TRUE,,AK,,1522  Port Rd.,17,17,,,terminal,99762,,,,,T-92-AK-4504
1170,Nome,Nome,,,,,,64.499799,-165.411,TRUE,,AK,, ,34,34,,,terminal,99762,,,,,0
1171,Norco,Norco,,,,,,29.946863,-90.316185,TRUE,,LA,,14902 River Road,121,121,,,terminal,70087,,,,,T-72-LA-2408
1172,Norco,Norco,,,,,,29.999029,-90.385296,TRUE,,LA,,14891 Airline Drive,382,382,,,terminal,70079,,,,,T-72-LA-2417
1173,Norfolk,Norfolk,bruce.myers@nustarenergy.com,(402) 371-9790,Bruce Myers,(402) 371-3150,Terminal Contact,42.0896,-97.4252,TRUE,,NE,179600,Highway 81,6,476,,2,terminal,68701,in,none,both,none,T-47-NE-3606
1174,Norfolk,Chesapeake,,,,7575458455,,36.819927,-76.282445,TRUE,,VA,1336000,7600 Halifax Lane,8,8,,6,terminal,23324,,,,,T-54-VA-1674
1175,Norfolk,Norfolk,,7575452533,Bob Wolfe,7575457371,Terminal Manager,36.835,-76.272,TRUE,,VA,420000,1000 Lansing Street,4,474,,,terminal,23523,,,,,0
1176,Norfolk,Chesapeake,,,,,,36.821,-76.2797,TRUE,,VA,, ,21,21,,,terminal,23324,,,,,0
1177,Norris City,Norris City,,,,,,37.98116,-88.32921,TRUE,,IL,,Rural Route 2,73,73,,,terminal,62869,,,,,T-37-IL-3361
1178,North Augusta,North Augusta,,,,,,33.58847,-82.022538,TRUE,,SC,,221 Sweetwater Rd.,1,1,,,terminal,29860,,,,,T-57-SC-2061
1179,North Augusta 1 KMI,North Augusta,,,,,,33.594266,-81.952331,TRUE,,SC,,205 Sweetwater Rd.,4,469,,,terminal,29860,,,,,T-57-SC-2062
1180,North Augusta 1 MPL,North Augusta,,8022787251,,8022792535,,33.584491,-81.955508,TRUE,,SC,,222 Sweetwater Road,2,2,,,terminal,29860,,,,,T-57-SC-2063
1181,North Augusta 2 KMI,North Augusta,,,,,,33.56713,-81.933504,TRUE,,SC,,221 Laurel Lake Drive,4,469,,,terminal,29860,in,,,,T-57-SC-2060
1182,North Augusta 2 MPL,North Augusta,,8032786002,,8032792311,,33.58825,-82.022471,TRUE,,SC,,217 Sweetwater Road,2,2,,,terminal,29860,,,,,T-57-SC-2059
1183,North Bend Asphalt,Hardinsburg,,,,,,39.1184,-84.8047,TRUE,,IN,, ,3,3,,,terminal,47025,,,,,0
1184,North Charleston,North Charleston,,8435545441,James Erwin,8435547144,Terminal Manager,32.892014,-79.973011,TRUE,,SC,430000,5165 Virginia Ave,4,471,,,terminal,29405,,,,both,T-57-SC-2066
1185,North Holtsville,Holtsville,,,,,,40.8134,-73.0663,TRUE,,NY,, ,413,413,,,terminal,11742,,,,,0
1186,North Houston XOM,Houston,,,,,,29.88672,-95.41076,TRUE,,TX,,8700 North Freeway,16,16,,,terminal,77037,,,,,T-76-TX-2808
1187,North Houston EPD,Houston,,,,,,29.8135,-95.4187,TRUE,,TX,, ,23,23,,,terminal,77018,,,,,0
1188,North Las Vegas EPD,Petrified Forest Natl Pk,,,,,,34.97787,-109.823728,TRUE,,AZ,, ,22,22,,,terminal,86028,,,,,0
1189,North Las Vegas,The Lakes,,,,,,36.381047,-114.926115,TRUE,,NV,, ,119,119,,,terminal,88901,,,,,0
1190,North Little Rock,North Little Rock,,,,,,34.777455,-92.17483,TRUE,,AR,,2724 Central Airport Rd,42,42,,,terminal,72117,,,,,T-71-AR-2457
1191,North Little Rock,North Little Rock,,,,,,34.776588,-92.176836,TRUE,,AR,,2626 Central Airport Road,73,73,,,terminal,72117,,,,,T-71-AR-2458
1192,North Little Rock,North Little Rock,,,,,,34.772043,-92.178037,TRUE,,AR,,2207 Central Airport Rd,109,109,,,terminal,72117,,,,,T-71-AR-2464
1193,North Little Rock,North Little Rock,,,,,,34.749659,-92.230764,TRUE,,AR,,3206 Gribble Street,27,27,,,terminal,72114,,,,,T-71-AR-2465
1194,North Little Rock,North Little Rock,,,,,,34.751009,-92.223211,TRUE,,AR,,300 River Park Rd,193,193,,,terminal,72114,,,,,T-71-AR-2469
1195,North Little Rock,North Little Rock,,,,,,34.76453,-92.281846,TRUE,,AR,,11th & Pike Ave.,25,25,,,terminal,72114,,,,,T-73-AR-2450
1196,North Little Rock,North Little Rock,,,,,,34.7735,-92.1772,TRUE,,AR,, ,109,109,,,terminal,72117,,,,,0
1197,North Little Rock North,North Little Rock,,(501) 945 4927,,(501) 945 1195,,34.781582,-92.177216,TRUE,,AR,,3222 Central Airport Road,2,2,,,terminal,72117,,,,,T-71-AR-2459
1198,North Little Rock South,North Little Rock,,(501) 945 4927,,(501) 945 3291,,34.778246,-92.17831,TRUE,,AR,,2725 Central Airport Road,2,2,,,terminal,72117,,,,,T-71-AR-2456
1199,North Newburgh,New Windsor,,,,,,41.485868,-74.009283,TRUE,,NY,,1254 River Road,20,20,,,terminal,12553,,,,,T-16-NY-1499
1200,North Philadelphia,Philadelphia,,,,,,39.9121,-75.218,TRUE,,PA,, ,38,38,,,terminal,19153,,,,,0
1201,North Platte,North Platte,,,,,,41.150384,-100.853013,TRUE,,NE,,6000 West Front St.,25,25,,,terminal,69101,,,,,T-39-NE-3614
1202,North Platte,North Platte,jeff.stone@nustarenergy.com,(308) 534-9441,Jeff Stone,(308) 534-2540,Terminal Contact,40.9771,-100.755,TRUE,,NE,240000,17504 South Highway 83,6,476,,3,terminal,69101,in,none,both,none,T-47-NE-3607
1203,North Pole,North Pole,,,,,,64.780765,-147.207748,TRUE,,AK,,1200 H & H Lane,47,47,,,terminal,99705,,,,,T-91-AK-4580
1204,North Pole,North Pole,,,,907-488-2741,,64.780765,-147.207748,TRUE,,AK,,1100 H & H Lane,14,14,,,terminal,99705,,,,,T-92-AK-4503
1205,North Port Arthur,Beauxart Gardens,,,,,,29.9352,-94.0046,TRUE,,TX,, ,424,424,,,terminal,77705,,,,,0
1206,North Salt Lake,North Salt Lake,,,,,,40.842082,-111.928069,TRUE,,UT,,333 West Center St,274,274,,,terminal,84054,,,,,T-87-UT-4200
1207,North Salt Lake,North Salt Lake,,,,,,40.862338,-111.905773,TRUE,,UT,657000,245 East 1100 North,7,475,,6,terminal,84054,,,,,T-87-UT-4204
1208,Northbrook,Northbrook,,,,,,42.136397,-87.796572,TRUE,,IL,,Midway Airport,15,15,,,terminal,60062,,,,,T-36-IL-3376
1209,Northtown,Minneapolis,,,,,,45.047367,-93.270092,TRUE,,MN,,"80-44th Ave, N.E.",33,33,,,terminal,55421,,,,,T-41-MN-3417
1210,Northumberland,Northumberland,,,,,,40.90805,-76.784197,TRUE,,PA,,Rt 11 North RD 1,28,28,,,terminal,17857,,,,,T-23-PA-1728
1211,Northumberland,Northumberland,,,,,,40.90805,-76.784197,TRUE,,PA,,Rt 11 North Rd 1,5,5,,,terminal,17857,,,,,T-23-PA-1729
1212,Northumberland,Northumberland,,,,,,40.8982,-76.8005,TRUE,,PA,, ,37,37,,,terminal,17857,,,,,0
1213,Novi,Novi,,,,,,42.47635,-83.44807,TRUE,,MI,,40600 Grand River,149,149,,,terminal,48375,,,,,T-38-MI-3039
1214,O'Hare,Elk Grove Village,,,,8478245176,Terminal Manager,42.009531,-87.938911,TRUE,,IL,697000,1111 Elmhurst Rd,4,472,,,terminal,60007,both,,,,T-36-IL-3301
1215,Oahu,Kapolei,,,,,,21.3093,-158.0925,TRUE,,HI,, ,60,60,,,terminal,96707,,,,,0
1216,Oakland,Oakland,,,,,,37.821848,-122.246137,TRUE,,CA,,Oakland International Airport,68,68,,,terminal,94611,,,,,T-94-CA-4702
1217,Oakland,Oakland,,,,,,37.796589,-122.305447,TRUE,,CA,,1717 Middle Harbor Rd.,25,25,,,terminal,94607,,,,,T-94-CA-4706
1218,Oakland City,Oakland City,,,,,,38.255501,-87.39175,TRUE,,IN,,CR 950 E,298,298,,,terminal,47660,,,,,T-35-IN-3232
1219,Odessa,Odessa,,4323357620,,4325289713,,31.827438,-102.331103,TRUE,,TX,,2700 South Grandview Avenue,2,2,,,terminal,79766,,,,,T-75-TX-2685
1220,Ogden,Ogden,,,,,,42.0346,-94.1106,TRUE,,IA,, ,24,24,,,terminal,50212,,,,,0
1221,Ogden Plant,Ogden,,,,,,41.2256,-112.024,TRUE,,UT,, ,266,266,,,terminal,84401,,,,,0
1222,Oklahoma City,Oklahoma City,,,,,,35.405854,-97.601145,TRUE,,OK,,6131 South Meridian,445,445,,,terminal,73108,,,,,T-73-OK-2626
1223,Oklahoma City MPL,Oklahoma City,,(405) 672-8903,Fred Neely,(405) 670-2015,Terminal Contact,35.4663,-97.4466,TRUE,,OK,300000,251 North Sunny Lane,2,477,,,terminal,73117,in,,out,,T-73-OK-2613
1224,Oklahoma City P66,Oklahoma City,,,Neal Purdy,(405) 670-0804,Terminal Contact,35.4782,-97.432,TRUE,48000,OK,352000, 4700 NE 10th Street ,7,475,,4,terminal,73117,in,,both,,T-73-OK-2612
1225,Oklahoma City TMP,Oklahoma City,,,,4056721335,,35.4775,-97.4336,TRUE,,OK,158000,951 North Vickie Drive,8,8,,,terminal,73117,,,,,T-73-OK-2614
1226,Olathe,Olathe,jon.jacobs@magellanlp.com,,Jon Jacobs,,Terminal Contact,38.8831,-94.7454,TRUE,,KS,,13745 W 135th St,2,477,,,terminal,66062,,,,,T-48-KS-3661
1227,Omaha,Omaha,,,,,,41.303735,-95.884583,TRUE,,NE,,3636 Wilbur Plaza,96,96,,,terminal,68110,,,,,T-39-NE-3604
1228,Omaha,Omaha,,,,,,41.305647,-95.885416,TRUE,,NE,,3737 Orville Plaza,422,422,,,terminal,68110,,,,,T-39-NE-3613
1229,Omaha,Omaha,,4023427639,Travis Hussman,(402) 342-5476,Terminal Contact,41.2767,-95.9211,TRUE,,NE,,2205 N 11th Street,2,477,,,terminal,68110,in,in,both,,T-47-NE-3608
1230,Omaha Asphalt,Omaha,,,,402-341-8737,,41.322,-95.9348,TRUE,,NE,,7075 North 14th Avenue,14,14,,,terminal,68112,,,,,0
1231,Oneonta,Oneonta,,,,,,42.491695,-75.098942,TRUE,,NY,, ,23,23,,,terminal,13820,,,,,0
1232,Ontario,Ontario,,,,,,34.061509,-117.626084,TRUE,,CA,,Airport Drive,15,15,,,terminal,91761,,,,,T-33-CA-4792
1233,Opelika,Opelika,,,,,,32.5766,-85.3704,TRUE,,AL,, ,53,53,,,terminal,36804,,,,,0
1234,Opelousas,Opelousas,,,,,,30.548391,-92.077947,TRUE,,LA,,Highway 182 South,1,1,,,terminal,70571,,,,,T-72-LA-2375
1235,Orange,Orange,,,,7145385227,,33.810889,-117.869612,TRUE,,CA,216583,1350 North Main Street,4,134,,2,terminal,92867,in,,,,T-33-CA-4772
